borough_y,sale_price,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age
QN,150000,1965.0,10500.0,39267.0,39267.0,0.0,42.0,42.0,6.0,40.7606592,-73.8608049,3.0,D4,60.0
QN,205000,1965.0,10500.0,39267.0,39267.0,0.0,42.0,42.0,6.0,40.7606592,-73.8608049,3.0,D4,60.0
QN,1800000,1926.0,2022.0,4341.0,3295.0,1046.0,6.0,7.0,4.0,40.7579654,-73.8644707,4.0,S5,99.0
QN,1900000,1926.0,2022.0,4341.0,3295.0,1046.0,6.0,7.0,4.0,40.7579654,-73.8644707,4.0,S5,99.0
QN,200000,1930.0,618.0,600.0,0.0,600.0,0.0,1.0,1.0,40.7611245,-73.8667131,5.0,K1,95.0
QN,715000,1920.0,2300.0,1664.0,1664.0,0.0,1.0,1.0,2.5,40.7437845,-73.8914719,1.0,A1,105.0
QN,2030000,1931.0,1808.0,1920.0,960.0,960.0,1.0,2.0,2.0,40.7425097,-73.8960859,4.0,S1,94.0
QN,985000,1925.0,3125.0,1161.0,1161.0,0.0,1.0,1.0,1.75,40.7420473,-73.894672,1.0,A5,100.0
QN,990000,1910.0,3390.0,1758.0,1758.0,0.0,1.0,1.0,2.5,40.7408313,-73.8917148,1.0,A5,115.0
QN,1100000,1920.0,2280.0,1463.0,1463.0,0.0,1.0,1.0,2.25,40.7465121,-73.8879342,1.0,A1,105.0
QN,1100000,1920.0,3000.0,1844.0,1844.0,0.0,1.0,1.0,2.75,40.7468213,-73.8869521,1.0,A1,105.0
BK,1280000,1986.0,2500.0,4884.0,4884.0,0.0,6.0,6.0,3.0,40.681593,-73.9210946,2.0,C2,39.0
QN,405600,1920.0,2000.0,1304.0,1304.0,0.0,1.0,1.0,2.0,40.7418982,-73.8879384,1.0,A5,105.0
QN,900000,1925.0,2584.0,1280.0,1280.0,0.0,1.0,1.0,2.5,40.7413621,-73.8870371,1.0,A1,100.0
BK,990000,1999.0,2500.0,3275.0,2184.0,0.0,2.0,2.0,3.0,40.6794078,-73.9205708,1.0,B1,26.0
QN,970000,1920.0,2000.0,1328.0,1328.0,0.0,1.0,1.0,2.5,40.7419187,-73.8864913,1.0,A1,105.0
QN,950000,1920.0,2500.0,1774.0,1774.0,0.0,1.0,1.0,2.5,40.7429995,-73.8857821,1.0,A1,105.0
QN,1050000,1940.0,1615.0,1615.0,1292.0,0.0,1.0,1.0,2.0,40.7403969,-73.8880275,1.0,A5,85.0
QN,750000,1915.0,1500.0,1299.0,1299.0,0.0,1.0,1.0,2.0,40.7427398,-73.8687961,1.0,A5,110.0
QN,300000,1940.0,1658.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7402462,-73.8749176,1.0,A5,85.0
QN,990000,1940.0,1620.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7401123,-73.8755169,1.0,A5,85.0
BK,1025000,1905.0,2000.0,3600.0,2700.0,0.0,2.0,2.0,3.0,40.6839496,-73.9422133,1.0,B3,120.0
QN,995000,1935.0,2502.0,2013.0,2013.0,0.0,1.0,1.0,2.75,40.7390171,-73.8705211,1.0,A1,90.0
QN,965000,1935.0,2502.0,1905.0,1905.0,0.0,1.0,1.0,2.75,40.7392069,-73.8708274,1.0,A1,90.0
BK,950000,2015.0,12140.0,39750.0,39750.0,0.0,49.0,49.0,6.0,40.6787381,-73.9437897,3.0,D1,10.0
QN,950000,1931.0,1418.0,1800.0,900.0,900.0,1.0,2.0,2.0,40.742104,-73.8696237,4.0,S1,94.0
QN,90000,1955.0,3484.0,1498.0,856.0,0.0,1.0,1.0,1.0,40.741991,-73.8692342,1.0,A5,70.0
QN,970000,1920.0,2375.0,1776.0,1776.0,0.0,1.0,1.0,2.5,40.7412436,-73.8685211,1.0,A1,105.0
QN,860000,1920.0,3000.0,1312.0,1312.0,0.0,1.0,1.0,2.5,40.7410237,-73.8682293,1.0,A1,105.0
QN,850000,1930.0,2502.0,2106.0,2106.0,0.0,1.0,1.0,2.75,40.74098,-73.8684278,1.0,A1,95.0
QN,684264,1930.0,3443.0,1740.0,1740.0,0.0,1.0,1.0,2.5,40.7403877,-73.8689053,1.0,A1,95.0
QN,980000,1925.0,2503.0,1335.0,1335.0,0.0,1.0,1.0,2.5,40.7385195,-73.867397,1.0,A1,100.0
QN,980000,1920.0,4200.0,1440.0,1440.0,0.0,1.0,1.0,2.5,40.737759,-73.8671712,1.0,A1,105.0
QN,860000,1935.0,2029.0,1318.0,879.0,0.0,1.0,1.0,1.0,40.7342559,-73.8927539,1.0,A5,90.0
QN,805000,1925.0,1800.0,1350.0,1080.0,0.0,1.0,1.0,2.0,40.7338633,-73.892704,1.0,A5,100.0
QN,900000,1940.0,3370.0,832.0,832.0,0.0,1.0,1.0,1.0,40.7350182,-73.8890722,1.0,A2,85.0
QN,855000,1925.0,1558.0,1315.0,1315.0,0.0,1.0,1.0,2.0,40.7359082,-73.8814966,1.0,A5,100.0
QN,1240000,1930.0,3000.0,1835.0,1835.0,0.0,1.0,1.0,2.5,40.7329987,-73.8955992,1.0,A1,95.0
QN,900000,1960.0,2100.0,1360.0,1360.0,0.0,1.0,1.0,2.0,40.7313148,-73.8941766,1.0,A5,65.0
QN,858000,1960.0,3360.0,1360.0,1360.0,0.0,1.0,1.0,2.0,40.7314525,-73.8946527,1.0,A5,65.0
QN,780000,1955.0,1710.0,1980.0,1440.0,0.0,1.0,1.0,2.0,40.7319206,-73.8933061,1.0,A5,70.0
QN,895000,1955.0,1710.0,1980.0,1440.0,0.0,1.0,1.0,2.0,40.731572,-73.8932778,1.0,A5,70.0
QN,788000,1901.0,2424.0,900.0,900.0,0.0,1.0,1.0,1.0,40.7340601,-73.8917872,1.0,A2,124.0
QN,965000,1945.0,1960.0,1776.0,1292.0,0.0,1.0,1.0,2.0,40.7335625,-73.8909689,1.0,A5,80.0
QN,1110000,1940.0,2440.0,1620.0,1620.0,0.0,1.0,1.0,2.0,40.7329359,-73.8901256,1.0,A5,85.0
QN,999900,1945.0,3050.0,1260.0,1260.0,0.0,1.0,1.0,1.5,40.7330616,-73.8895481,1.0,A2,80.0
QN,738000,1920.0,2406.0,1152.0,1152.0,0.0,1.0,1.0,2.0,40.7317393,-73.890225,1.0,A5,105.0
QN,805000,1935.0,2490.0,852.0,852.0,0.0,1.0,1.0,1.0,40.7316946,-73.8893483,1.0,A5,90.0
QN,875000,1960.0,1780.0,1278.0,852.0,0.0,1.0,1.0,1.0,40.7307416,-73.8887726,1.0,A5,65.0
QN,898000,1920.0,2448.0,1278.0,1278.0,0.0,1.0,1.0,2.0,40.7303141,-73.8894661,1.0,A1,105.0
QN,910000,1935.0,1515.0,1651.0,1152.0,0.0,1.0,1.0,2.0,40.7339468,-73.8881069,1.0,A5,90.0
QN,760000,1940.0,1700.0,1480.0,1480.0,0.0,1.0,1.0,2.0,40.7329921,-73.8858173,1.0,A5,85.0
QN,697000,1985.0,2200.0,1938.0,1938.0,0.0,1.0,1.0,1.0,40.7257937,-73.8926557,1.0,A1,40.0
QN,785000,1920.0,2000.0,1242.0,1242.0,0.0,1.0,1.0,2.0,40.7272536,-73.8894062,1.0,A1,105.0
QN,1650000,1945.0,3256.0,3066.0,3066.0,0.0,1.0,1.0,2.75,40.7356276,-73.8782388,1.0,A1,80.0
QN,242500,1935.0,2300.0,1260.0,1260.0,0.0,1.0,1.0,2.0,40.7319637,-73.8760769,1.0,A5,90.0
QN,850000,1935.0,1800.0,1260.0,1260.0,0.0,1.0,1.0,2.0,40.7318596,-73.8762179,1.0,A5,90.0
QN,850000,1925.0,3082.0,1618.0,1618.0,0.0,1.0,1.0,2.5,40.7326207,-73.8795721,1.0,A1,100.0
QN,895000,1925.0,3082.0,1618.0,1618.0,0.0,1.0,1.0,2.5,40.7326207,-73.8795721,1.0,A1,100.0
QN,654631,1920.0,2826.0,2773.0,2773.0,0.0,2.0,2.0,2.5,40.7459961,-73.8937166,1.0,B2,105.0
QN,1165000,1920.0,1586.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7451181,-73.8940248,1.0,B2,105.0
QN,935000,1920.0,1586.0,1440.0,1440.0,0.0,2.0,2.0,2.0,40.7451181,-73.8940248,1.0,B2,105.0
QN,876000,1955.0,1500.0,1400.0,1400.0,0.0,2.0,2.0,2.0,40.7427635,-73.8945265,1.0,B1,70.0
QN,2030000,1931.0,1728.0,2608.0,1304.0,1304.0,2.0,3.0,2.0,40.7424986,-73.8960318,4.0,S2,94.0
QN,1330000,1940.0,2500.0,2587.0,2008.0,0.0,2.0,2.0,2.0,40.7409448,-73.8927143,1.0,B1,85.0
QN,1060000,1901.0,3700.0,1408.0,1408.0,0.0,2.0,2.0,2.0,40.7403867,-73.891748,1.0,B3,124.0
QN,990000,1910.0,2810.0,1185.0,1185.0,0.0,2.0,2.0,2.0,40.7408531,-73.8915236,1.0,B2,115.0
QN,1325000,1970.0,2048.0,2680.0,2680.0,0.0,2.0,2.0,3.0,40.7434319,-73.8902057,1.0,B2,55.0
QN,960000,1965.0,1500.0,1480.0,1480.0,0.0,2.0,2.0,2.0,40.7433691,-73.8904909,1.0,B1,60.0
BK,600000,1899.0,1900.0,3135.0,3135.0,0.0,3.0,3.0,3.0,40.6818057,-73.915203,2.0,C0,126.0
QN,1324500,1915.0,2000.0,2080.0,2080.0,0.0,2.0,2.0,2.0,40.7451592,-73.8800547,1.0,B1,110.0
QN,1155000,1920.0,2000.0,1504.0,1504.0,0.0,2.0,2.0,2.5,40.7426128,-73.8889909,1.0,B2,105.0
QN,890000,1920.0,2000.0,1504.0,1504.0,0.0,2.0,2.0,2.5,40.7426128,-73.8889909,1.0,B2,105.0
QN,1370000,1920.0,3000.0,2244.0,2244.0,0.0,2.0,2.0,2.0,40.7429661,-73.8881459,1.0,B2,105.0
QN,554172,1935.0,3000.0,2160.0,2160.0,0.0,2.0,2.0,2.0,40.7424491,-73.8871363,1.0,B1,90.0
QN,998000,1925.0,2000.0,1344.0,1344.0,0.0,2.0,2.0,2.5,40.7424165,-73.8874972,1.0,B3,100.0
QN,700000,1901.0,2000.0,2164.0,2164.0,0.0,2.0,2.0,2.0,40.742918,-73.8866844,1.0,B1,124.0
QN,1280000,1901.0,2000.0,1912.0,1912.0,0.0,2.0,2.0,2.0,40.7431376,-73.8867274,1.0,B2,124.0
MN,1580000,1920.0,2550.0,11375.0,9100.0,2275.0,16.0,18.0,5.0,40.7796674,-73.9477486,4.0,C7,105.0
QN,800000,1920.0,1800.0,1827.0,1827.0,0.0,2.0,2.0,2.5,40.7442651,-73.8780534,1.0,B3,105.0
QN,256595,1910.0,2500.0,1757.0,1757.0,0.0,2.0,2.0,2.5,40.7477896,-73.8732288,1.0,B2,115.0
QN,900000,1955.0,2600.0,2024.0,2024.0,0.0,2.0,2.0,2.0,40.7482071,-73.873441,1.0,B1,70.0
QN,1210000,1910.0,2400.0,2196.0,2196.0,0.0,2.0,2.0,2.0,40.7473452,-73.8733777,1.0,B2,115.0
QN,1300000,1940.0,7560.0,2118.0,2118.0,0.0,2.0,2.0,2.0,40.745455,-73.8717969,1.0,B1,85.0
QN,1300000,1931.0,4114.0,2700.0,2700.0,0.0,2.0,2.0,3.0,40.7449032,-73.8717006,1.0,B1,94.0
QN,1210000,1910.0,2294.0,2120.0,2120.0,0.0,2.0,2.0,2.5,40.7457176,-73.870988,1.0,B3,115.0
QN,800000,1920.0,2372.0,1711.0,1711.0,0.0,2.0,2.0,2.5,40.7452785,-73.8710286,1.0,B3,105.0
QN,980000,1931.0,2938.0,2304.0,2304.0,0.0,2.0,2.0,2.0,40.7466056,-73.8698242,1.0,B2,94.0
QN,1185000,1905.0,2733.0,2048.0,2048.0,0.0,2.0,2.0,2.0,40.7441607,-73.868021,1.0,B2,120.0
QN,990000,1945.0,2000.0,1975.0,1400.0,0.0,2.0,2.0,2.0,40.7431447,-73.8700042,1.0,B3,80.0
QN,999000,1930.0,2000.0,1376.0,1376.0,0.0,2.0,2.0,2.5,40.7416954,-73.8699818,1.0,B3,95.0
QN,853200,1920.0,3003.0,2280.0,2280.0,0.0,2.0,2.0,2.0,40.7402431,-73.8696707,1.0,B2,105.0
BK,1100000,1899.0,1030.0,2346.0,1746.0,600.0,2.0,3.0,3.0,40.7080352,-73.9549716,4.0,S2,126.0
QN,960000,1945.0,1600.0,1620.0,1140.0,0.0,2.0,2.0,2.0,40.7350378,-73.8894835,1.0,B1,80.0
QN,817678,2018.0,3025.0,2080.0,2080.0,0.0,2.0,2.0,2.0,40.7345491,-73.8837831,1.0,B1,7.0
QN,789928,2018.0,2000.0,1880.0,1880.0,0.0,2.0,2.0,2.0,40.7344805,-73.8837905,1.0,B1,7.0
QN,809160,2018.0,2000.0,1880.0,1880.0,0.0,2.0,2.0,2.0,40.7344284,-73.8837978,1.0,B1,7.0
QN,809186,2018.0,2000.0,1880.0,1880.0,0.0,2.0,2.0,2.0,40.7343735,-73.8838051,1.0,B1,7.0
QN,814343,2018.0,2914.0,1880.0,1880.0,0.0,2.0,2.0,2.0,40.7343131,-73.8838268,1.0,B1,7.0
QN,967338,2021.0,2020.0,1798.0,1798.0,0.0,2.0,2.0,2.0,40.7349067,-73.8845836,1.0,B1,4.0
QN,1238888,1957.0,2500.0,2338.0,2338.0,0.0,2.0,2.0,2.0,40.7326168,-73.8951993,1.0,B1,68.0
QN,875000,1915.0,4000.0,1947.0,1947.0,0.0,2.0,2.0,2.0,40.7324425,-73.8937058,1.0,B2,110.0
QN,350000,1915.0,5000.0,1898.0,1898.0,0.0,2.0,2.0,2.0,40.7310595,-73.8911642,1.0,B3,110.0
BK,700000,1931.0,2500.0,2500.0,0.0,2500.0,0.0,1.0,1.0,40.736711,-73.9515567,6.0,E1,94.0
QN,910000,1955.0,1902.0,1560.0,1560.0,0.0,2.0,2.0,2.0,40.731692,-73.8895359,1.0,B1,70.0
QN,1180000,1920.0,2466.0,1822.0,1822.0,0.0,2.0,2.0,2.5,40.7307293,-73.8902664,1.0,B2,105.0
QN,949000,1950.0,9614.0,1648.0,1648.0,0.0,2.0,2.0,2.0,40.7332302,-73.8878483,1.0,B3,75.0
QN,912000,1935.0,1451.0,1651.0,1152.0,0.0,2.0,2.0,2.0,40.7339001,-73.8880926,1.0,B3,90.0
QN,1100000,1940.0,2069.0,1993.0,1406.0,587.0,2.0,3.0,2.0,40.7326574,-73.8859947,4.0,S2,85.0
QN,930000,1940.0,975.0,2200.0,2200.0,0.0,2.0,2.0,2.0,40.7337076,-73.8849429,1.0,B1,85.0
QN,1055000,1940.0,1700.0,1480.0,1480.0,0.0,2.0,2.0,2.0,40.7330055,-73.8854745,1.0,B1,85.0
BK,1360000,1931.0,2500.0,2500.0,0.0,2500.0,0.0,1.0,1.0,40.7357283,-73.9513914,6.0,F4,94.0
QN,1445000,1920.0,4500.0,1896.0,1896.0,0.0,2.0,2.0,2.5,40.7282435,-73.8942176,1.0,B2,105.0
QN,1350000,1920.0,1820.0,2280.0,1140.0,1140.0,2.0,3.0,2.0,40.7274513,-73.8923427,4.0,S2,105.0
QN,1200000,1930.0,4200.0,1762.0,1762.0,0.0,2.0,2.0,2.0,40.7261366,-73.8924603,1.0,B2,95.0
QN,1145000,1945.0,1793.0,1967.0,1406.0,0.0,2.0,2.0,2.0,40.7351553,-73.8807474,1.0,B1,80.0
QN,1250000,1910.0,2500.0,2352.0,2352.0,0.0,2.0,2.0,2.0,40.731403,-73.8831428,1.0,B2,115.0
QN,998000,1940.0,2500.0,1520.0,1520.0,0.0,2.0,2.0,2.0,40.7299622,-73.8807387,1.0,B3,85.0
QN,850000,1970.0,1900.0,2920.0,2920.0,0.0,3.0,3.0,3.0,40.7437704,-73.8911182,2.0,C0,55.0
QN,1680000,1963.0,1540.0,2934.0,2934.0,0.0,3.0,3.0,3.0,40.7423119,-73.8959672,2.0,C0,62.0
QN,1825000,2005.0,7420.0,3186.0,3186.0,0.0,3.0,3.0,3.0,40.7402746,-73.892174,2.0,C0,20.0
QN,1988000,2005.0,3014.0,3192.0,3192.0,0.0,3.0,3.0,3.0,40.7403054,-73.8928272,2.0,C0,20.0
MN,1023750,1908.0,10855.0,44764.0,44764.0,0.0,100.0,100.0,6.0,40.7703223,-73.9494275,2.0,C1,117.0
QN,1225000,1905.0,4000.0,3704.0,3704.0,0.0,3.0,3.0,3.0,40.7438504,-73.8886857,2.0,C0,120.0
QN,1050000,1955.0,1968.0,2968.0,2968.0,0.0,3.0,3.0,3.0,40.7455964,-73.8781772,2.0,C0,70.0
QN,1750000,1950.0,1562.0,3340.0,3340.0,0.0,3.0,3.0,3.0,40.7429246,-73.8906866,2.0,C0,75.0
QN,1720000,1975.0,2460.0,3280.0,3280.0,0.0,3.0,3.0,3.0,40.742204,-73.8891324,2.0,C0,50.0
QN,1700000,1970.0,3132.0,3328.0,3328.0,0.0,3.0,3.0,3.0,40.7417904,-73.8900208,2.0,C0,55.0
QN,1845000,1920.0,3500.0,2969.0,2969.0,0.0,3.0,3.0,2.75,40.7429122,-73.8863163,2.0,C0,105.0
QN,1450000,1950.0,1600.0,2620.0,2620.0,0.0,3.0,3.0,3.0,40.7407104,-73.885869,2.0,C0,75.0
QN,1200000,1975.0,3137.0,3328.0,3328.0,0.0,3.0,3.0,3.0,40.7401168,-73.8879306,2.0,C0,50.0
QN,1400000,2000.0,2000.0,3100.0,3100.0,0.0,3.0,3.0,3.0,40.7409731,-73.8850097,2.0,C0,25.0
QN,1460000,1940.0,3450.0,2390.0,2390.0,0.0,3.0,3.0,3.0,40.73946,-73.8816383,2.0,C0,85.0
MN,1900000,1920.0,2554.0,8420.0,8420.0,0.0,20.0,20.0,5.0,40.7758868,-73.9516979,2.0,C1,105.0
QN,940000,2001.0,735.0,2520.0,2520.0,0.0,3.0,3.0,4.0,40.7456736,-73.875853,2.0,C0,24.0
QN,1550000,1955.0,2500.0,3300.0,3300.0,0.0,3.0,3.0,3.0,40.7452434,-73.8765936,2.0,C0,70.0
BK,1220000,1910.0,3389.0,7020.0,7020.0,0.0,8.0,8.0,4.0,40.6769192,-73.9105729,2.0,C1,115.0
QN,1620000,1970.0,2000.0,2740.0,2740.0,0.0,3.0,3.0,3.0,40.7444895,-73.8748988,2.0,C0,55.0
SI,1675000,1970.0,3150.0,1440.0,1440.0,0.0,1.0,1.0,2.0,40.6124015,-74.1670803,1.0,A5,55.0
QN,1450000,1950.0,3200.0,3201.0,3201.0,0.0,3.0,3.0,3.0,40.7436403,-73.8738502,2.0,C0,75.0
QN,1620000,1960.0,2465.0,2379.0,2080.0,0.0,3.0,3.0,2.0,40.7411475,-73.8759227,2.0,C0,65.0
QN,1590000,1920.0,3844.0,3466.0,3466.0,0.0,3.0,3.0,2.75,40.7474164,-73.8707754,2.0,C0,105.0
QN,648705,1920.0,2800.0,3286.0,3286.0,0.0,3.0,3.0,2.75,40.7479695,-73.8720267,2.0,C0,105.0
QN,990000,1920.0,2800.0,3286.0,3286.0,0.0,3.0,3.0,2.75,40.7480076,-73.8717198,2.0,C0,105.0
QN,1280000,1920.0,2700.0,3287.0,3287.0,0.0,3.0,3.0,2.75,40.7478066,-73.87115,2.0,C0,105.0
QN,1100000,1920.0,2500.0,2910.0,2910.0,0.0,3.0,3.0,2.75,40.7484629,-73.8714916,2.0,C0,105.0
QN,1275000,1910.0,4072.0,2732.0,2732.0,0.0,3.0,3.0,2.75,40.7455864,-73.8714791,2.0,C0,115.0
QN,540000,1968.0,2648.0,3372.0,3372.0,0.0,3.0,3.0,3.0,40.7443397,-73.8684825,2.0,C0,57.0
QN,1099710,1915.0,2500.0,2131.0,2131.0,0.0,3.0,3.0,2.67,40.7438738,-73.8691078,2.0,C0,110.0
QN,1688000,1995.0,2966.0,3540.0,3540.0,0.0,3.0,3.0,3.0,40.7396922,-73.8753914,2.0,C0,30.0
QN,1640000,1965.0,1750.0,3200.0,3200.0,0.0,3.0,3.0,3.0,40.7400257,-73.8741494,2.0,C0,60.0
QN,2080000,1986.0,2900.0,4904.0,3678.0,0.0,3.0,3.0,3.0,40.7388029,-73.8728201,2.0,C0,39.0
QN,997885,2014.0,3008.0,4064.0,4064.0,0.0,3.0,3.0,4.0,40.7371991,-73.8720329,2.0,C0,11.0
BK,1450000,1880.0,2000.0,3600.0,2700.0,0.0,2.0,2.0,3.0,40.6809511,-73.9397714,1.0,B3,145.0
QN,150000,1975.0,2842.0,3402.0,3402.0,0.0,3.0,3.0,3.0,40.7363864,-73.871818,2.0,C0,50.0
QN,1700000,1965.0,1702.0,3102.0,3102.0,0.0,3.0,3.0,3.0,40.7411966,-73.8706179,2.0,C0,60.0
QN,1580000,1989.0,2000.0,3160.0,3160.0,0.0,3.0,3.0,3.0,40.7394492,-73.8691273,2.0,C0,36.0
BK,1735000,1960.0,5079.0,9600.0,0.0,9600.0,0.0,1.0,2.0,40.6981636,-73.9585017,6.0,E9,65.0
QN,560000,2007.0,2943.0,3855.0,3855.0,0.0,3.0,3.0,3.0,40.7385891,-73.8919819,2.0,C0,18.0
QN,980000,1940.0,1660.0,2094.0,1498.0,0.0,3.0,3.0,2.0,40.734399,-73.8873773,2.0,C0,85.0
QN,1450000,1965.0,2500.0,3076.0,3076.0,0.0,3.0,3.0,3.0,40.7317383,-73.8920399,2.0,C0,60.0
QN,1580000,1985.0,1514.0,3200.0,3200.0,0.0,3.0,3.0,3.0,40.7310212,-73.8884077,2.0,C0,40.0
QN,1300000,1940.0,2917.0,3654.0,2436.0,0.0,3.0,3.0,2.0,40.7285734,-73.8948701,2.0,C0,85.0
QN,1710000,1955.0,1815.0,2770.0,2770.0,0.0,3.0,3.0,3.0,40.7340334,-73.8761417,2.0,C0,70.0
QN,1469000,1970.0,2700.0,3606.0,3606.0,0.0,3.0,3.0,3.0,40.7331648,-73.8749742,2.0,C0,55.0
QN,1650000,1960.0,1900.0,3280.0,3280.0,0.0,3.0,3.0,3.0,40.7338618,-73.8800281,2.0,C0,65.0
SI,1533000,1915.0,4000.0,1332.0,1332.0,0.0,1.0,1.0,2.0,40.6101597,-74.0832185,1.0,A1,110.0
QN,1460000,1960.0,1995.0,2761.0,2761.0,0.0,3.0,3.0,3.0,40.7316081,-73.8797435,2.0,C0,65.0
BX,875000,1926.0,9000.0,39600.0,39600.0,0.0,40.0,40.0,5.0,40.8370946,-73.9183949,2.0,C1,99.0
MN,1099710,1930.0,3784.0,14952.0,14952.0,0.0,23.0,23.0,6.0,40.7881186,-73.9547658,3.0,D1,95.0
QN,1750000,2016.0,2000.0,3984.0,3984.0,0.0,5.0,5.0,4.0,40.7459003,-73.8881735,2.0,C2,9.0
MN,1270000,1920.0,2596.0,6716.0,6716.0,0.0,15.0,15.0,4.0,40.7748177,-73.9550709,2.0,C5,105.0
QN,700000,1976.0,2000.0,3170.0,3170.0,0.0,4.0,4.0,3.0,40.7452997,-73.8728583,2.0,C3,49.0
QN,850000,1971.0,2660.0,3600.0,3600.0,0.0,6.0,6.0,1.0,40.73502,-73.8825879,2.0,C2,54.0
QN,1990000,1988.0,2200.0,3862.0,3862.0,0.0,8.0,8.0,3.0,40.7336679,-73.8809846,2.0,C1,37.0
QN,1990000,1988.0,2200.0,3762.0,3762.0,0.0,8.0,8.0,3.0,40.7336212,-73.8809234,2.0,C1,37.0
QN,7450000,1939.0,14250.0,66000.0,66000.0,0.0,66.0,66.0,6.0,40.7441045,-73.8793023,3.0,D1,86.0
QN,3050000,2021.0,7119.0,14720.0,14720.0,0.0,18.0,18.0,4.0,40.7315527,-73.876655,3.0,D1,4.0
QN,351000,1926.0,14329.0,26600.0,26600.0,0.0,43.0,43.0,4.0,40.7461598,-73.8926229,2.0,C6,99.0
QN,305000,1941.0,12000.0,57272.0,57272.0,0.0,55.0,55.0,6.0,40.7460924,-73.8882092,3.0,D4,84.0
SI,349000,1960.0,6000.0,1275.0,1275.0,0.0,1.0,1.0,1.0,40.6126136,-74.1485138,1.0,A2,65.0
SI,350000,1970.0,5900.0,2250.0,1800.0,0.0,2.0,2.0,1.0,40.6129014,-74.1488675,1.0,B1,55.0
SI,265000,1970.0,5900.0,2250.0,1800.0,0.0,2.0,2.0,1.0,40.6129014,-74.1488675,1.0,B1,55.0
BK,235000,1910.0,2000.0,2700.0,1800.0,0.0,3.0,3.0,2.0,40.6830107,-73.9153132,2.0,C0,115.0
BK,299000,1910.0,1800.0,2268.0,1512.0,0.0,2.0,2.0,2.0,40.6828934,-73.9163409,1.0,B3,115.0
BK,395000,1899.0,1800.0,3024.0,2268.0,0.0,3.0,3.0,3.0,40.6817666,-73.9221039,2.0,C0,126.0
MN,210000,1925.0,8377.0,52272.0,52272.0,0.0,33.0,33.0,9.0,40.7762081,-73.9591571,3.0,D3,100.0
MN,320000,1925.0,8377.0,52272.0,52272.0,0.0,33.0,33.0,9.0,40.7762081,-73.9591571,3.0,D3,100.0
MN,220000,1925.0,8377.0,52272.0,52272.0,0.0,33.0,33.0,9.0,40.7762081,-73.9591571,3.0,D3,100.0
QN,257280,1961.0,30000.0,116400.0,116400.0,0.0,153.0,153.0,6.0,40.7437139,-73.8811616,3.0,D4,64.0
QN,90000,1961.0,30000.0,116400.0,116400.0,0.0,153.0,153.0,6.0,40.7437139,-73.8811616,3.0,D4,64.0
QN,174000,1961.0,30000.0,116400.0,116400.0,0.0,153.0,153.0,6.0,40.7437139,-73.8811616,3.0,D4,64.0
QN,152100,1963.0,15000.0,58500.0,58500.0,0.0,78.0,78.0,6.0,40.7431818,-73.8815703,3.0,D4,62.0
QN,202500,1963.0,15000.0,58500.0,58500.0,0.0,78.0,78.0,6.0,40.7431818,-73.8815703,3.0,D4,62.0
QN,268000,1963.0,38937.0,156660.0,156660.0,0.0,202.0,202.0,6.0,40.7430577,-73.8809859,3.0,D4,62.0
QN,228000,1963.0,38937.0,156660.0,156660.0,0.0,202.0,202.0,6.0,40.7430577,-73.8809859,3.0,D4,62.0
QN,333333,1963.0,38937.0,156660.0,156660.0,0.0,202.0,202.0,6.0,40.7430577,-73.8809859,3.0,D4,62.0
QN,430000,1963.0,38937.0,156660.0,156660.0,0.0,202.0,202.0,6.0,40.7430577,-73.8809859,3.0,D4,62.0
QN,330000,1963.0,38937.0,156660.0,156660.0,0.0,202.0,202.0,6.0,40.7430577,-73.8809859,3.0,D4,62.0
QN,290000,1963.0,38937.0,156660.0,156660.0,0.0,202.0,202.0,6.0,40.7430577,-73.8809859,3.0,D4,62.0
QN,235000,1956.0,25000.0,71000.0,71000.0,0.0,99.0,99.0,6.0,40.7436309,-73.8805266,3.0,D4,69.0
QN,425000,1956.0,25000.0,71000.0,71000.0,0.0,99.0,99.0,6.0,40.7436309,-73.8805266,3.0,D4,69.0
QN,288000,1962.0,18900.0,74052.0,74052.0,0.0,100.0,100.0,6.0,40.742773,-73.8844003,3.0,D4,63.0
QN,243360,1962.0,18900.0,74052.0,74052.0,0.0,100.0,100.0,6.0,40.742773,-73.8844003,3.0,D4,63.0
QN,380000,1962.0,18900.0,74052.0,74052.0,0.0,100.0,100.0,6.0,40.742773,-73.8844003,3.0,D4,63.0
QN,313326,1962.0,18900.0,74052.0,74052.0,0.0,100.0,100.0,6.0,40.742773,-73.8844003,3.0,D4,63.0
QN,223080,1962.0,18900.0,74052.0,74052.0,0.0,100.0,100.0,6.0,40.742773,-73.8844003,3.0,D4,63.0
QN,355000,1962.0,18900.0,74052.0,74052.0,0.0,100.0,100.0,6.0,40.742773,-73.8844003,3.0,D4,63.0
MN,387590,1930.0,2626.0,9869.0,7648.0,2221.0,12.0,14.0,4.0,40.7755674,-73.9559514,4.0,C7,95.0
MN,352553,1930.0,2626.0,9869.0,7648.0,2221.0,12.0,14.0,4.0,40.7755674,-73.9559514,4.0,C7,95.0
